track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min
1q1nfxQxNTbBxQZrhEcjYd,F.U.U.,11,0,TRUE,"Dream Wife",25,72476,"riot grrrl, queercore",5mv7rhnCcP3BUYP1jTA6Z4,"Dream Wife",2018-01-26,11,album,3.84
4c2SKCNJyiho0AW1E4Z9hr,"Evil Morty Theme (For The Damaged Coda)",7,0,FALSE,"Beyond The Guitar",35,24497,N/A,2Xsi4yAZlns7LYFE6BTV3D,"Guitar Covers, Vol. 1",2018-01-25,12,album,2.54
401MfYscl2EMF4nDbnbG0K,"Are You With Me",1,60,FALSE,nilu,42,28498,N/A,4VpZ0Le2LUhUYERoNUtRZd,"Are You With Me",2018-01-24,1,single,4.16
09IStsImFySgyp0pIQdqAc,"The Middle",1,77,FALSE,Zedd,73,6111369,edm,7nEiwcUSwycvC77kZ9ub7c,"The Middle",2018-01-23,1,single,3.07
6T8cJz5lAqGer9GUHGyelE,"God's Plan",1,1,TRUE,Drake,95,103094105,rap,2YDNDwQvsU0njt7Kq0xNRY,"Scary Hours",2018-01-20,2,single,3.31
0Rt2ekFM9bXqeAgR0TLZkz,"i Shyne",1,24,TRUE,Carnage,47,307529,N/A,0DZ4J5NGNEPbfUbKxGM3wN,"i Shyne",2018-01-20,1,single,2.55
6jWuqSMRhj3RYp2oDGDgc4,"Amulet of the Weeping Maze (Single from the Mandy Original Motion Picture Soundtrack)",1,9,FALSE,"Jeremiah Sand",2,1272,N/A,4GsHS66kU5jqu8JFAM78AY,"Amulet of the Weeping Maze (Single from the Mandy Original Motion Picture Soundtrack)",2018-01-19,1,single,7.21
3IN7Bpmvsnxxj8lLDexF5X,"Ghost Of Mine",3,37,FALSE,"Kailee Morgue",46,409356,N/A,2cNdx2Guop1r7MT8dBucEd,Medusa,2018-01-19,4,single,3.74
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",1,68,FALSE,Rudimental,68,1409983,N/A,2sjjFDjZSCYD5eBCsi0fDW,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,1,single,3.51
1vNoA9F5ASnlBISFekDmg3,Zombie,1,3,FALSE,"Bad Wolves",62,891423,metal,768Mgdrb3yUmNJ4HW4IJOL,Zombie,2018-01-19,1,single,4.24
6KuqAtoeVzxAYOaMveLNpH,Dura,1,69,FALSE,"Daddy Yankee",85,37813429,"reggaeton, latin",1copqxpiZy0dn219MSyPR7,Dura,2018-01-18,1,single,3.34
7sTtHHrD0zDpmzQzH3zegz,Consequences,6,57,FALSE,"Camila Cabello",78,35576126,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,2.97
3ivJue8PxtUASeXsFpKhpH,"Crash into Me",10,26,FALSE,"Dave Matthews Band",62,2118629,"jam band",6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,5.22
0hRHs5as4ETlc20LEwzDRE,"'Let's Just Sit'",21,0,FALSE,"Marion McPherson",0,31,N/A,6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,0.21
4XLu3tTSZiPFVC9mmuR6Zp,"All These Years",2,51,FALSE,"Camila Cabello",78,35579266,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,2.73
2d0KT2vtvyGdltnv83jtLV,"Always See Your Face",14,0,FALSE,Love,44,271107,"psychedelic rock, baroque pop, acid rock, proto-punk",6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,3.31
79ychOlXCobj73aj58IIXq,"Black Wave - Seattle Sessions",16,15,FALSE,K.Flay,61,644963,N/A,1VL0K2cUyM7TR9jM0rfdvI,"Every Where Is Some Where (Deluxe Version)",2018-01-12,17,album,3.54
4DPcp6xS12dhajIzkWiea6,"Blue Madonna",11,40,FALSE,BØRNS,65,1373052,N/A,2YYAbfaPZGY0sZNdMVsr20,"Blue Madonna",2018-01-12,12,album,2.32
64VGSSj0VFsoT0b20IGSHj,"Little of Your Love",3,14,FALSE,HAIM,65,1436323,N/A,6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,3.54
4eWQlBRaTjPPUlzacqEeoQ,"Never Be the Same",1,77,FALSE,"Camila Cabello",78,35579266,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.78
0sVgOxAOOAj0K8PdFEGhrR,"Never Be the Same - Radio Edit",11,44,FALSE,"Camila Cabello",78,35576126,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.78
2ff11wPbkImzyEgaa2gcWC,"God Save Our Young Blood (with Lana Del Rey)",1,47,FALSE,BØRNS,65,1373052,N/A,2YYAbfaPZGY0sZNdMVsr20,"Blue Madonna",2018-01-12,12,album,3.87
4LhsCztJuhHs6ttZ4ovDnw,"Hand In My Pocket",2,0,TRUE,"Alanis Morissette",67,3178420,N/A,6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,3.63
1rfofaqEpACxVEHIZBJe6W,"Havana (feat. Young Thug)",4,79,FALSE,"Camila Cabello",78,35576126,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.62
1GO9vCm5Cra5uWGSWQ5mGK,"In the Dark",9,48,FALSE,"Camila Cabello",78,35582423,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.66
5xi2SXmF3A5AIsuGXiUIZu,"Inside Out",5,44,FALSE,"Camila Cabello",78,35582423,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.04
2gxqozTaq2NYylvS8jd57G,"Into It",10,47,FALSE,"Camila Cabello",78,35582423,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,2.92
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",1,67,TRUE,"Jay Rock",69,1632880,N/A,1NXM5lF9YB7a3f1e4R48oH,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,1,single,3.82
3iq9nhbI8fcnNamxMft1uv,"Real Friends",7,53,FALSE,"Camila Cabello",78,35582423,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.57
6z4tpJQ85mlFXkpeznbF1U,"Russian Soul",3,28,FALSE,Skott,51,236530,N/A,5nwcMFsg6l1JJXmnHtrH0T,"Stay Off My Mind - EP",2018-01-12,4,single,3.86
5HwnezK198pJCEj1l2Adjy,"She Loves Control",3,54,FALSE,"Camila Cabello",78,35576126,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,2.95
7IL3UOlcJ6nmcCMwpnlfcA,"Something's Gotta Give",8,54,FALSE,"Camila Cabello",78,35582423,N/A,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.93
5mBmuYLj1AM5mHGVuJD0M8,"The Nutcracker Ballet, Op. 71: No. 13. Waltz of the Flowers - Excerpt",15,10,FALSE,"Leonard Slatkin",42,7573,"classical, orchestral",6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,2.16
4pjBZvYhBqKscLO4NlU7TF,"This Eve of Parting",16,23,FALSE,"John Hartford",37,49720,"bluegrass, newgrass, americana",6uFGiNNxdkOm03Nd3cEHxG,"Lady Bird - Soundtrack from the Motion Picture",2018-01-12,21,compilation,2.54
4m1O87UP5gIFVpHFmB63Xw,"Milton's Tower",11,38,FALSE,"Joel Corelitz",34,4722,N/A,0dI3DcRX27ovAqUgSkyxlJ,"What Remains of Edith Finch (Original Soundtrack)",2018-01-09,18,album,0.93
66kQ7wr4d2LwwSjr7HXcyr,"All The Stars (with SZA) - From "Black Panther: The Album"",1,60,TRUE,"Kendrick Lamar",89,44592005,"hip hop, west coast hip hop",3mau89iBea8nCPw3I8kKAk,"All The Stars (with SZA)",2018-01-04,1,single,3.92
77G0k1La0c5Dw8bAFANcyp,Sports,1,1,FALSE,"Beach Bunny",65,1856763,N/A,4AJbHyDx1Fu8mYxlcj6K8F,Sports,2018-01-01,1,single,2.73
3WxmlTZ85sCYFnuIXmUAEe,"party favor",5,66,FALSE,"Billie Eilish",90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,3.41
1RGasjWLZ4qMN7wbtkLa3u,"my boy",3,71,FALSE,"Billie Eilish",90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,2.84
7hDVYcQq6MxkdJGweuCtl9,"ocean eyes",7,82,FALSE,"Billie Eilish",90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,3.33
5w7wuzMzsDer96KqxafeRK,COPYCAT,1,71,FALSE,"Billie Eilish",90,118760311,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,3.24
7eB1V5LvAdxCc7brfGhRRo,watch,4,79,FALSE,"Billie Eilish",90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,2.95
6X7qcg95CAeJpTjtg1wooM,"&burn (with Vince Staples)",9,59,FALSE,"Billie Eilish",90,118728633,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,2.98
7GoXK3wa1Bxt9gVUJvv7Cy,"All Mine",1,63,TRUE,PLAZA,50,211275,"dark r&b, trap soul",1A6QhQTbPPI2LC2dgwBmZB,"All Mine",2017-12-22,1,single,3.91
1ni8ZTAY1GHXEFOGHl7fdg,bellyache,6,69,FALSE,"Billie Eilish",90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,2.98
1WsEgieHsWWndAzLkmV105,hostage,8,74,FALSE,"Billie Eilish",90,118760311,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,3.82
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,2,78,FALSE,"Billie Eilish",90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,"dont smile at me",2017-12-22,9,single,3.39
7J6bnDDitOwfelaJNixHhL,"Modern Slavery",1,55,TRUE,"Huncho Jack",54,1200041,N/A,6FED8aeieEnUWwQqAO9zT1,"Huncho Jack, Jack Huncho",2017-12-21,13,album,2.47
3Vo4wInECJQuz9BIBMOu8i,"Finesse - Remix; feat. Cardi B",1,75,FALSE,"Bruno Mars",90,75492598,N/A,3mumK2ar9b4JPhVOZR0V2p,"Finesse (Remix) [feat. Cardi B]",2017-12-20,1,single,3.62
6VpQdig9pdpTSIFItgkJV5,"Never Be the Same",1,58,FALSE,"Camila Cabello",78,35576126,N/A,3HR8mnPQ7Go27WPMTNR2um,"Never Be the Same",2017-12-17,1,single,3.78
4PpuH4mxL0rD35mOWaLoKS,Lemon,1,59,TRUE,N.E.R.D,59,935460,N/A,54OXaFd0PtGtAgauTmARkD,"NO ONE EVER REALLY DIES",2017-12-15,11,album,3.66
2DQ1ITjI0YoLFzuADN1ZBW,"No Limit",7,67,TRUE,G-Eazy,74,6295376,N/A,1VAc77UvK5wj8ZSWCo3V2b,"The Beautiful & Damned",2017-12-15,20,album,4.08
1cS0TgbR263ey9jn0MwD2s,"River (feat. Ed Sheeran)",5,71,TRUE,Eminem,88,104559284,"rap, hip hop",0U6ldwLBEMkwgfQRY4V6D2,Revival,2017-12-15,19,album,3.68
5k38wzpLb15YgncyWdTZE4,"Him & I (with Halsey)",3,80,TRUE,G-Eazy,74,6294820,N/A,1VAc77UvK5wj8ZSWCo3V2b,"The Beautiful & Damned",2017-12-15,20,album,4.48
7uX3gufAoBVqKVoD3dBLLD,"&burn (with Vince Staples)",1,56,FALSE,"Billie Eilish",90,118728633,"alternative pop, electropop, dark pop",6eQpKhYCtvD0TwXQVHsgC2,"&burn (with Vince Staples)",2017-12-15,1,single,2.98
1Hy6lIQbEoCCCulXwjmu3L,"The Battle of Crait",16,0,FALSE,"John Williams",71,1605820,soundtrack,4zmROzWp6hr8nb1FEUUb3D,"Star Wars: The Last Jedi (Original Motion Picture Soundtrack)",2017-12-15,20,album,6.79
0P6AWOA4LG1XOctzaVu5tt,"The Weekend - Funk Wav Remix",1,69,FALSE,SZA,87,33068979,r&b,5enEsi887wD3qGoMCK4jLr,"The Weekend (Funk Wav Remix)",2017-12-15,1,single,2.86
3qGHAKgjQruzj6doKkyEb5,"Unlock it (Lock It) - feat. Kim Petras and Jay Park",8,63,FALSE,"Charli xcx",82,6318755,"hyperpop, art pop",2HIwUmdxEl7SeWa1ndH5wC,"Pop 2",2017-12-15,10,album,3.88
7FlHNJT4TC120CDvFOHzei,"Rewrite The Stars",8,71,FALSE,"James Arthur",79,20854863,"soft pop",1oqnHxrKI3Gq8MKgAGDtMr,"The Greatest Showman: Reimagined (Deluxe)",2017-12-08,24,compilation,3.63
5w3NgfV8v1nNZFLUBlGHIL,"Light It Up",3,60,FALSE,"Luke Bryan",74,9406293,"country, acoustic country",6NUEU1vyIctdAg8IHot8Wy,"What Makes You Country",2017-12-08,15,album,2.95
3Wrjm47oTz2sjIgck11l5e,Beggin',4,84,FALSE,Måneskin,76,10637574,N/A,2qJw6w5XwQO0PQlSWPu7Tw,Chosen,2017-12-08,7,album,3.52
3qbOROR75LnNeWw8SvZL24,"Lights Out",1,0,TRUE,Nbdy,38,122377,"dark r&b, trap soul",5Nn80VUQ8fSXLlbrMbUzeZ,"Lights Out",2017-12-07,1,single,3.73
4Ey0LK1HzksUqm9JLzzKuD,"One Day",1,69,FALSE,"Tate McRae",88,9256589,pop,5dcblm6CNsl9cCiQ6CsKjr,"One Day",2017-12-04,1,single,3.37
5WoaF1B5XIEnWfmb5NZikf,"Sky Walker (feat. Travis Scott)",3,75,TRUE,Miguel,78,6129109,r&b,05LEST8E8mkEIl2LRfUkcI,"War & Leisure",2017-12-01,12,album,4.32
33KJ2xFYONOlIYDBg6wPx8,Personal,2,62,FALSE,HRVY,54,1683603,N/A,0CKrROL2ULkLDpGx1kt6vP,"Talk To Ya - EP",2017-11-30,5,single,3.3
3YU6vJbjYUG0tiJyXf9x5V,"Him & I",1,0,TRUE,G-Eazy,74,6295376,N/A,7ejLzpQCRcDqXtbRoOrj9B,"Him & I",2017-11-30,1,single,4.48
6osKPJp6kQwZcgUqBteJFN,Safari,1,61,FALSE,Serena,49,176530,N/A,5DQcPjyF2sqQbGVNnmkBnt,Safari,2017-11-28,1,single,3.12
6vwUnlOycgm21T6qKn8jxf,"Let You Go",1,74,FALSE,"Clara La San",69,458855,N/A,3WT7yRO6cCm1C4fNinvdXT,"Let You Go",2017-11-24,1,single,2.86
20Z8AmvRE42UdC3t3p9Wwg,Chosen,1,34,FALSE,Måneskin,76,10638829,N/A,0r3HFd7eXKoLNNSaU3tWCq,Chosen,2017-11-24,1,single,2.68
6FWWWKLHXqLOfvXsWN9mrU,Lost,1,20,FALSE,TOMMYANDMARY,8,1117,N/A,1aTvKhofWin4mYVSTj38PI,Lost,2017-11-23,1,single,3.05
7284Lm1fMEABEFBrtMgUWR,"No Sleep Leak",4,46,TRUE,"Lil Uzi Vert",82,19255400,"melodic rap",0zicd2mBV8HTzSubByj4vP,"Luv Is Rage 2 (Deluxe)",2017-11-17,20,album,3.15
1TIiWomS4i0Ikaf9EKdcLn,"disco tits",2,57,TRUE,"Tove Lo",72,3676957,N/A,6jggnLM3SdDnjQ3GWmIZ4L,"BLUE LIPS (lady wood phase II)",2017-11-17,14,album,3.72
2hl6q70unbviGo3g1R7uFx,"Échame La Culpa",1,59,FALSE,"Luis Fonsi",73,10981924,latin,2Tt0EzXpempSOIHFXVX42v,"Échame La Culpa",2017-11-17,1,single,2.89
0rSJtqCSAkhKORRpJlk7pL,"The Punisher Main Title",1,45,FALSE,"Tyler Bates",51,88455,soundtrack,4z7w3IoSFgysP7iNpDgUqu,"The Punisher (Original Soundtrack)",2017-11-17,21,album,1.26
2FtyrwcRqA2JQEezLjPZ8r,bitches,7,44,TRUE,"Tove Lo",72,3677060,N/A,6jggnLM3SdDnjQ3GWmIZ4L,"BLUE LIPS (lady wood phase II)",2017-11-17,14,album,2.28
5GorCbAP4aL0EJ16frG2hd,"Boulevard of Broken Dreams",14,72,TRUE,"Green Day",80,17333748,"punk, pop punk",3id4t9IqRoB1f1smOERtrY,"Greatest Hits: God's Favorite Band",2017-11-17,22,compilation,4.37
6yzzno5cXBkh5c6UzRxcyM,"Lady Bird",23,38,FALSE,"Jon Brion",48,66700,soundtrack,0LIWkw76T7O499slpRTeQ1,"Lady Bird (Original Motion Picture Soundtrack)",2017-11-17,23,album,5.17
1ZY1PqizIl78geGM4xWlEA,Gorgeous,8,74,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.49
7aOor99o8NNLZYElOXlBG1,"Highway Tune",5,69,FALSE,"Greta Van Fleet",63,2763868,rock,6uSnHSIBGKUiW1uKQLYZ7w,"From The Fires",2017-11-10,8,album,3.01
4svZDCRz4cJoneBpjpx8DJ,"I Did Something Bad",3,73,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.97
7HuBDWi18s4aJM8UFnNheH,"King Of My Heart",10,73,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.57
7I7JbDv63ZJJsSi24DyJrz,"Dancing With Our Hands Tied",11,72,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.52
6NFyWDv5CjfwuzoCkw47Xf,Delicate,5,81,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.87
1R0a2iXumgCiFb7HEZ7gUE,"Don’t Blame Me",4,82,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.94
6oVxXO5oQ4pTpO8RSnkzvv,Dress,12,83,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.83
2x0WlnmfG39ZuDmstl9xfX,"End Game",2,73,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,4.08
0VE4kBnHJUgtMf0dy6DRmW,"Getaway Car",9,80,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.89
5PxFv9yJEg9dxvbZggykro,"So It Goes...",7,67,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.79
1P17dC1amhFzptugyAO7Il,"Look What You Made Me Do",6,78,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.53
46SOM5rxqJ6YWAQUAX93xa,"My Immortal",14,39,FALSE,Evanescence,75,6165678,"alternative metal",3kGK5hw7ldSXMOg8tTwHJK,Synthesis,2017-11-10,16,album,4.41
7F5oktn5YOsR9eR5YsFtqb,"New Year’s Day",15,69,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.92
2yLa0QULdQr0qAIvVwN6B5,"...Ready For It?",1,79,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.46
7DCQIOmpGV4nkHx7DQckJS,"Bloom Later",6,50,FALSE,Jesse®,43,301532,N/A,48mPoqbdK2eJcEyTjZmBPU,&,2017-11-10,11,album,2.67
1GwMQaZz6Au3QLDbjbMdme,"Call It What You Want",14,77,FALSE,"Taylor Swift",100,145542136,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.39
07NxDD1iKCHbAldceD7QLP,"This Is Why We Can't Have Nice Things",13,67,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,15,album,3.45
7eGeUVeCEvEQrivmjl9Qn3,"Teardrops On My Guitar - Radio Single Remix",6,29,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.41
7APTsjmZbj7TFXQJAiRti4,"The Best Day",3,27,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.1
24ksPWXKg1k7OOG57pufED,"The Lucky One",31,25,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4
2fF3QzbGCrtrDXIdWcg1mv,"The Story Of Us",38,29,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.46
64KRxmbqypPBlya4nxFmDn,"This Love",30,26,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.16
4qNEi8zGIYLiMtoW8OaJdx,"Tied Together with a Smile",37,24,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.18
0r3U7SOcoj4DIEyN44Lt5z,Treacherous,20,24,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.04
3YLA3NgzFRRa7LiHMtFPby,"Welcome To New York",22,30,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.54
4V9NuhKQcUFt4cgbynHV79,Red,4,32,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.71
41T04yafZVrjNq2FqvLtId,"So It Goes...",13,54,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.79
5h2sBwpUSAndjObfU3ti2r,"Sparks Fly",16,30,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.38
1XLc4irbX7oQSneh6gWv3O,"Speak Now",41,26,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.05
7txpzmA69zyk50K3ZyZSzC,Starlight,45,25,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.67
0YRGTdfmJPALpglAaraYUr,"State Of Grace",17,26,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.92
6CB7DczrX9ZJB9Wkjegmaq,Haunted,18,29,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.09
0TYJbIHBtmWy9ugtU9BcbE,"Hey Stephen",40,24,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.26
4hCZk6WJBFQeG3P7WsyntI,"Holy Ground",5,28,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.38
3aSYZ4upQ6OSNos26YeVWL,"How You Get The Girl",12,30,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.12
55n9yjI6qqXh5F2mYvUc2y,"I Don’t Wanna Live Forever (Fifty Shades Darker)",10,81,FALSE,ZAYN,77,24111322,N/A,1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,4.11
2o2IVjuqRkR9hJxtPjtAP0,"I Knew You Were Trouble.",9,36,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.66
3qGLcmO0XnnrcpAQGZwTvA,"I Know Places",46,26,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.26
6Py8IKZqDyU8aQVrjilbJw,"I'm Only Me When I'm With You",44,26,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.59
0kqC185OTcnuhbz4T7g5RB,Invisible,32,24,FALSE,"Taylor Swift",100,145489371,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.43
5zytSTR2g0I9psX2Z12ex6,"Jump Then Fall",35,24,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.96
5hiqtrACtMJkNpaNHj0n9Z,"Come Back...Be Here",28,28,FALSE,"Taylor Swift",100,145443567,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,3.73
5lg33MHs1BoUtJVClw8ZpI,Enchanted,24,41,FALSE,"Taylor Swift",100,145396321,"country, pop, indie, folk",1MPAXuTVL2Ej5x0JHiSPq8,"reputation Stadium Tour Surprise Song Playlist",2017-11-09,46,album,5.88
